2.485869185983629118e-02 -8.883150996749764605e-01 4.302587716204429036e-01 -3.610814978496866567e-01
9.410626427741836109e-01 1.500714406958652269e-01 2.562771053808259869e-01 -2.926325337997242770e-01
-2.856881619501110414e-01 3.973050744478844321e-01 8.320105473261265594e-01 9.967202243450448695e-02
2.359223927328457648e-16 -4.718447854656915297e-16 7.077671781985372945e-16 9.999999999999991118e-01
